DateRec,PlantCode,RoomCode,GroupCode,MachCode,OrderCode,StyleCode,StSize,StColor,StLot,TimeOn,TimeOff,Pieces,OrderPieces,TargetPieces,Discards,Cycle,Condition,Shift,RespoCode,Reason,OrderDiscards,DateStartShift,BalancingCode,LinkProgram,NameProg1,TargetProg1,PiecesProg1,CycleTimeProg1,NameProg2,TargetProg2,PiecesProg2,CycleTimeProg2,NameProg3,TargetProg3,PiecesProg3,CycleTimeProg3,NameProg4,TargetProg4,PiecesProg4,CycleTimeProg4,NameProg5,TargetProg5,PiecesProg5,CycleTimeProg5,MachineId,ShiftDisabled,ManualStopInProd,ModelCode
2020-08-02 09:13:35.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",949,1968,5,12714,0,2,186,3,1,"1                             ",4,1177,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 09:17:05.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",19,"                        ","CQ0301        02        ","                ","                ","                ",6567,1658,32,10530,0,1,204,4,1,"1                             ",4,281,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 10:24:02.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",3546,681,19,12733,0,1,185,3,1,"1                             ",4,1178,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 10:25:31.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",8,"                        ","CQ0301        03        ","                ","                ","                ",10938,1393,36,7036,0,1,297,5,1,"1                             ",4,349,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 10:37:20.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",571,227,3,12736,0,1,186,3,1,"1                             ",4,1179,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 11:21:17.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",14,"                        ","CQ0301        03        ","                ","                ","                ",9438,1443,31,7047,0,1,297,5,1,"1                             ",4,665,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 11:29:20.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",2357,763,13,12749,0,1,186,3,1,"1                             ",4,1180,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 12:00:18.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",1587,271,8,12757,0,1,185,3,1,"1                             ",4,1181,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 12:05:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",16728,1572,56,6649,0,1,298,7,1,"1                             ",4,606,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 12:11:26.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",16,"                        ","CQ0301        02        ","                ","                ","                ",12242,1425,47,13346,0,1,261,5,1,"1                             ",4,450,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 12:28:56.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",13,"                        ","CQ0301        03        ","                ","                ","                ",14377,5359,47,11197,0,2,298,5,1,"1                             ",4,614,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 12:58:15.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",2256,1221,12,12769,0,1,185,3,1,"1                             ",4,1182,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 13:46:12.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",2001,876,10,12779,0,1,186,3,1,"1                             ",4,1183,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 14:02:07.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",4,"                        ","CQ0301        03        ","                ","                ","                ",22992,2335,77,2904,0,1,298,7,1,"1                             ",4,100,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 14:12:07.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",23655,2272,79,13342,0,1,297,5,1,"1                             ",4,694,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 15:07:28.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",3554,1322,19,12798,0,2,185,3,1,"1                             ",4,1185,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 15:27:10.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",11026,1104,37,6686,0,1,298,7,1,"1                             ",4,607,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 16:04:04.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",1293,921,4,6690,0,1,298,7,1,"1                             ",4,608,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 16:15:46.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",2755,1343,14,12812,0,1,185,3,1,"1                             ",4,1186,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 16:25:54.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",19,"                        ","CQ0301        02        ","                ","                ","                ",22134,3595,108,10638,0,1,204,4,1,"1                             ",4,282,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 16:29:27.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",13,"                        ","CQ0301        03        ","                ","                ","                ",6490,7941,21,11218,0,1,298,5,1,"1                             ",4,615,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 16:31:01.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",32794,1469,170,7600,0,1,191,4,1,"1                             ",4,230,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 16:31:10.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",2,"                        ","CQ0301        03        ","                ","                ","                ",31829,2441,106,13464,0,1,297,5,1,"1                             ",4,763,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
